STATE,COUNTY,FIPS,E_TOTPOP,E_POV,E_UNEMP,E_PCI,E_AGE65,E_MINRTY,E_CROWD,E_UNINSUR
OREGON,Curry,41015,22507,3230,652,28365,7439,3040,92,1483
OREGON,Douglas,41019,108323,17353,3695,25602,26671,12923,1280,7026
OREGON,Harney,41025,7228,1179,435,25871,1695,971,100,483
OREGON,Hood River,41027,23131,2280,503,32581,3460,8367,367,1977
OREGON,Jefferson,41031,23143,4401,950,22492,4275,9209,346,2266
OREGON,Lane,41039,368882,67022,13000,28070,67440,65946,3765,27921
OREGON,Lincoln,41041,47881,7874,1221,27072,12952,8318,459,4718
OREGON,Tillamook,41057,26076,3800,519,27122,6372,4051,371,1871
OREGON,Wallowa,41063,6924,1012,142,28960,1926,475,91,420
OREGON,Washington,41067,581821,55505,15878,37657,73044,195824,7571,39500
PENNSYLVANIA,Berks,42011,416642,51733,14482,30187,69086,114780,2251,27705
PENNSYLVANIA,Cambria,42021,134550,19582,4048,25779,28785,9670,605,6094
PENNSYLVANIA,Cameron,42023,4686,665,80,25898,1226,177,13,143
PENNSYLVANIA,Dauphin,42043,274515,34158,7200,32485,44262,92238,1552,16034
PENNSYLVANIA,Erie,42049,275972,42812,7952,27349,46335,42860,1476,14798
PENNSYLVANIA,Greene,42059,37144,4778,678,26902,6672,2403,146,1806
PENNSYLVANIA,Huntingdon,42061,45421,5335,1243,24159,9072,4181,190,2173
PENNSYLVANIA,Lackawanna,42069,211454,30748,4923,28427,40774,29954,1300,10296
PENNSYLVANIA,Lancaster,42071,538347,52452,11213,30778,92310,95129,4039,63975
PENNSYLVANIA,Luzerne,42079,317884,45514,10037,27919,61573,55101,1567,17049
PENNSYLVANIA,Mifflin,42087,46362,6574,787,24407,9633,1854,315,5721
PENNSYLVANIA,Montgomery,42091,821301,49866,20904,46776,139629,195960,3769,30941
PENNSYLVANIA,Montour,42093,18294,1957,200,34095,3737,1519,125,949
PENNSYLVANIA,Northumberland,42097,92325,12283,1952,25506,18885,6627,568,5243
PENNSYLVANIA,Sullivan,42113,6177,801,235,28665,1665,440,8,517
PENNSYLVANIA,Union,42119,45114,4059,699,25606,7750,7112,262,4076
RHODE ISLAND,Kent,44003,163861,12922,4946,38039,29628,17976,954,6038
SOUTH CAROLINA,Calhoun,45017,14713,2662,435,25953,3182,6801,93,1688
SOUTH CAROLINA,Charleston,45019,394708,56323,9142,37801,60929,141348,2269,42017
SOUTH CAROLINA,Cherokee,45021,56711,11431,1392,21432,9101,15358,147,6180
SOUTH CAROLINA,Edgefield,45037,26769,3762,744,25410,4769,11646,191,2199
SOUTH CAROLINA,Fairfield,45039,22712,5146,735,22527,4472,14083,136,2694
SOUTH CAROLINA,Florence,45041,138561,25750,5143,25149,22029,66244,1234,14290
SOUTH CAROLINA,Georgetown,45043,61605,11160,2306,29929,16111,22372,270,7250
SOUTH CAROLINA,Greenwood,45047,70264,15285,2711,23945,12435,28221,620,8932
SOUTH CAROLINA,Horry,45051,320915,51669,9738,26917,71237,73269,2257,45302
SOUTH CAROLINA,Laurens,45059,66710,12813,2564,21743,11730,21389,595,7680
SOUTH CAROLINA,Newberry,45071,38068,6917,1270,23344,7122,15260,362,3393
SOUTH DAKOTA,Aurora,46003,2759,192,18,31468,539,325,14,172
SOUTH DAKOTA,Bon Homme,46009,6969,594,40,23525,1453,913,27,251
SOUTH DAKOTA,Brown,46013,38840,4533,464,31977,6439,4769,231,3055
SOUTH DAKOTA,Campbell,46021,1435,57,7,39986,357,15,8,25
SOUTH DAKOTA,Charles Mix,46023,9344,1827,286,21787,1698,3456,99,1726
SOUTH DAKOTA,Custer,46033,8573,1080,139,30439,2392,811,55,873
SOUTH DAKOTA,Davison,46035,19901,2427,325,29342,3525,1791,65,1127
SOUTH DAKOTA,Day,46037,5506,1024,52,28873,1394,761,6,613
SOUTH DAKOTA,Fall River,46047,6774,896,58,27266,1797,1024,29,624
SOUTH DAKOTA,Hamlin,46057,6000,337,59,27777,966,377,50,305
SOUTH DAKOTA,Hanson,46061,3397,227,20,25039,500,13,3,193
SOUTH DAKOTA,Hughes,46065,17617,1832,201,33810,2830,3052,184,1096
SOUTH DAKOTA,Hyde,46069,1331,186,13,31692,346,203,9,65
SOUTH DAKOTA,Jerauld,46073,2029,165,3,38650,548,78,7,125
SOUTH DAKOTA,Jones,46075,735,78,21,28850,180,10,0,97
SOUTH DAKOTA,McCook,46087,5511,533,116,28032,1031,327,29,478
SOUTH DAKOTA,Marshall,46091,4895,397,39,31307,979,872,38,394
SOUTH DAKOTA,Minnehaha,46099,186749,19518,3480,30471,23211,32140,1393,13614
SOUTH DAKOTA,Pennington,46103,109294,14222,2148,30518,18279,21591,919,11974
SOUTH DAKOTA,Union,46127,15177,1064,151,40699,2559,1132,67,893
SOUTH DAKOTA,Yankton,46135,22717,2682,363,31986,4078,2537,80,1320
TENNESSEE,Benton,47005,16112,3403,479,21374,3849,1132,112,1554
TENNESSEE,Carroll,47017,28018,5358,691,22007,5555,4274,200,2223
TENNESSEE,Chester,47023,17150,2951,714,21425,2840,2457,79,2036
TENNESSEE,Dyer,47045,37576,6806,1333,25427,6341,7466,425,3398
TENNESSEE,Greene,47059,68669,11299,1956,23668,14283,4665,398,6407
TENNESSEE,Hawkins,47073,56402,10543,1656,23801,11261,2710,513,5118
TENNESSEE,Humphreys,47085,18318,3230,488,23636,3486,1343,102,1753
TENNESSEE,Knox,47093,456185,67732,11489,31678,69073,79600,2445,37842
TENNESSEE,Loudon,47105,51610,6105,1180,30175,13135,6174,529,5290
TENNESSEE,McNairy,47109,25903,5280,1304,20236,5253,2597,208,3108
TENNESSEE,Monroe,47123,45876,8650,1722,21919,9357,4072,506,5040
TENNESSEE,Montgomery,47125,196387,26016,6085,25938,17496,70992,1287,15254
TENNESSEE,Sequatchie,47153,14730,2410,350,22383,2871,925,164,1644
TENNESSEE,Trousdale,47169,9573,1458,435,23634,1351,1486,14,1384
TENNESSEE,Williamson,47187,218648,9474,3777,50931,27140,32735,962,10738
TEXAS,Aransas,48007,24763,4951,724,30939,6581,8072,393,5003
TEXAS,Bosque,48035,18122,2569,354,26039,4428,3955,288,3182
TEXAS,Bowie,48037,93858,15158,2638,25355,14992,33841,1131,12858
TEXAS,Briscoe,48045,1546,238,40,24286,364,661,14,338
TEXAS,Chambers,48071,40292,5072,1155,34372,4408,13106,296,5719
TEXAS,Comanche,48093,13495,2147,174,25127,3261,4057,158,2407
TEXAS,Denton,48121,807047,64291,19215,39535,76665,322706,6650,92322
TEXAS,Dickens,48125,2216,360,136,23452,513,753,32,394
TEXAS,Donley,48129,3387,458,34,23711,789,638,28,510
TEXAS,Eastland,48133,18270,3565,359,23940,4107,3738,163,2924
TEXAS,Fannin,48147,34175,3897,659,24581,6445,7157,314,5009
TEXAS,Freestone,48161,19709,3105,424,24083,3787,6484,188,2827
TEXAS,Galveston,48167,327089,42158,10295,35448,44264,138423,3395,45656
TEXAS,Grimes,48185,27630,4600,524,23513,4554,11467,330,3292
TEXAS,Hardin,48199,56379,7010,990,29108,9195,7483,314,8269
TEXAS,Hays,48209,204150,29497,5813,30715,21285,92862,2778,28343
TEXAS,Henderson,48213,80460,13782,1697,25280,17400,17307,903,14906
TEXAS,Hill,48217,35399,5482,1225,24745,7220,10360,653,5625
TEXAS,Hunt,48231,92152,15615,2334,25077,14522,25612,1465,15551
TEXAS,Jack,48237,8842,1160,108,25626,1504,1988,110,1338
TEXAS,Jackson,48239,14820,2011,280,26329,2491,6103,276,2303
TEXAS,Kaufman,48257,118910,15272,3987,27411,14036,41269,1138,17825
TEXAS,Kerr,48265,51365,6601,1234,30498,13819,15881,624,8033
TEXAS,King,48269,228,20,10,31564,33,38,0,18
TEXAS,Lavaca,48285,19941,2271,304,31670,4549,5207,561,2181
TEXAS,Lee,48287,16952,2335,234,25876,3106,6179,329,2094
TEXAS,Leon,48289,17098,2824,472,32130,4087,4050,171,3055
TEXAS,Limestone,48293,23515,4670,882,21822,4283,9699,359,4706
TEXAS,Lipscomb,48295,3469,386,106,28491,530,1217,43,651
TEXAS,Lubbock,48303,301454,54723,6443,27089,36090,138787,3554,40223
TEXAS,Milam,48331,24664,3531,432,24015,4862,9238,442,3229
TEXAS,Navarro,48349,48583,8655,1812,23422,8084,21057,765,8304
TEXAS,Newton,48351,14057,2853,432,21144,2758,3722,99,2290
TEXAS,Nolan,48353,14966,2220,473,25820,2653,6534,263,2551
TEXAS,Panola,48365,23440,3623,472,26403,4226,6256,283,4045
TEXAS,Rains,48379,11473,1261,251,26165,2821,1659,187,2294
TEXAS,Roberts,48393,885,106,5,31632,200,159,0,73
TEXAS,Rockwall,48397,93642,5267,2074,39295,11091,26596,625,10446
TEXAS,Rusk,48401,53595,6212,1385,24842,8610,19271,507,9385
TEXAS,Shackelford,48417,3311,486,133,23855,609,481,63,423
TEXAS,Smith,48423,225015,36119,6524,27141,35671,90126,2474,38284
TEXAS,Stephens,48429,9372,2003,268,24405,1793,2663,56,1857
TEXAS,Stonewall,48433,1385,175,14,28746,373,310,11,197
TEXAS,Throckmorton,48447,1567,228,40,28895,390,275,0,271
TEXAS,Tom Green,48451,117466,15104,2246,28444,17461,54271,1090,17007
TEXAS,Wichita,48485,131818,21399,3104,23921,18676,45300,1134,16142
TEXAS,Wilson,48493,48198,4966,1387,30935,7229,20541,826,6818
TEXAS,Wise,48497,64639,7923,1556,28781,9502,14771,749,11307
TEXAS,Wood,48499,43815,6019,1051,27841,11770,7542,380,5874
UTAH,Box Elder,49003,53001,4879,1010,23998,6615,6847,312,3921
UTAH,Cache,49005,122336,18119,1724,22666,10808,20315,1218,8986
UTAH,Carbon,49007,20356,3156,519,23473,3291,3430,190,2139
UTAH,Davis,49011,340621,18764,5331,29703,32621,53958,2153,21236
UTAH,Duchesne,49013,20219,2630,573,23945,2240,2982,276,2959
UTAH,Emery,49015,10248,1298,176,22505,1635,899,123,998
UTAH,Grand,49019,9616,795,294,24593,1597,1683,277,1547
UTAH,Iron,49021,49691,9645,1145,20861,6072,6969,513,6247
UTAH,Millard,49027,12733,1436,184,25847,2045,2162,136,1880
UTAH,Morgan,49029,11391,336,136,31936,1287,562,41,696
UTAH,Rich,49033,2350,372,0,21465,440,317,15,294
UTAH,Sevier,49041,21118,2779,517,22349,3332,1723,128,2756
UTAH,Summit,49043,40511,2624,413,53950,4487,6279,278,3286
UTAH,Tooele,49045,65185,4316,1967,25076,5833,10826,447,4970
UTAH,Uintah,49047,36323,4279,1117,25610,3564,6649,407,5276
UTAH,Wasatch,49051,30523,2167,168,32805,3199,4997,342,2668
UTAH,Weber,49057,247731,27753,5378,26492,27885,58604,2492,22845
VERMONT,Addison,50001,36939,2631,890,33120,6832,2698,128,1576
VERMONT,Chittenden,50007,162052,17916,3516,37507,22828,18114,1072,5349
VERMONT,Essex,50009,6208,904,130,24163,1526,284,24,284
VERMONT,Rutland,50021,59273,6100,1184,30109,12283,2709,1245,2870
VIRGINIA,Accomack,51001,32742,6438,605,24355,7171,13051,203,5440
VIRGINIA,Albemarle,51003,106355,9675,1536,42085,18447,24520,500,7672
VIRGINIA,Charles City,51036,6995,910,173,37059,1602,4070,27,632
VIRGINIA,Charlotte,51037,12095,2859,307,20585,2604,3906,3,1625
VIRGINIA,Henrico,51087,325642,32209,9529,37999,47493,150908,1809,26748
VIRGINIA,Highland,51091,2214,268,5,30967,814,11,7,199
VIRGINIA,Lancaster,51103,10804,983,154,37196,3836,3485,37,1125
VIRGINIA,Mathews,51115,8796,942,106,39119,2621,1262,19,870
VIRGINIA,Mecklenburg,51117,30847,5633,556,23943,7713,12301,154,3491
VIRGINIA,Middlesex,51119,10700,874,200,29707,3304,2414,69,926
VIRGINIA,Nelson,51125,14812,1812,286,36002,3727,2725,95,1684
VIRGINIA,Northampton,51131,11957,2216,156,26467,3060,5488,60,1533
VIRGINIA,Northumberland,51133,12223,1700,327,34006,4405,3697,57,1285
VIRGINIA,Powhatan,51145,28574,1383,333,35641,4980,4235,65,1645
VIRGINIA,Prince Edward,51147,22956,3577,581,21216,3598,8795,43,2024
VIRGINIA,Prince George,51149,37894,3142,1201,28873,4918,16991,122,2429
VIRGINIA,Rappahannock,51157,7332,650,142,37733,1877,800,40,974
VIRGINIA,Richmond,51159,8878,1023,68,22105,1846,3479,54,650
VIRGINIA,Roanoke,51161,93583,6754,1735,34901,19088,12939,312,4901
VIRGINIA,Rockbridge,51163,22509,3075,635,31594,5600,1670,52,2111
VIRGINIA,Scott,51169,22009,3923,491,21157,4999,718,158,2320
VIRGINIA,Smyth,51173,31059,5818,775,22297,6503,1816,217,3286
VIRGINIA,Stafford,51179,144012,6306,2957,40850,14086,53860,448,10218
VIRGINIA,Tazewell,51185,42080,6550,1279,23366,8722,2556,153,4324
VIRGINIA,Colonial Heights City,51570,17593,2341,767,27579,3609,4732,109,1424
VIRGINIA,Falls Church City,51610,14067,377,311,69775,1705,3974,220,359
VIRGINIA,Hopewell City,51670,22408,4639,850,22038,3485,11726,392,2314
VIRGINIA,Staunton City,51790,24452,3165,395,28836,5072,4630,145,2471
WASHINGTON,Benton,53005,194168,24592,4767,31580,27443,56415,2372,14714
WASHINGTON,Chelan,53007,75757,8695,1926,29204,13790,24165,889,6674
WASHINGTON,Clallam,53009,74487,11635,2385,29663,20891,12698,802,6542
WASHINGTON,Jefferson,53031,30856,4002,782,34187,10559,3494,165,1799
WASHINGTON,Klickitat,53039,21396,3185,548,26128,4847,3810,419,1728
WASHINGTON,Lincoln,53043,10435,1325,189,27730,2628,882,64,555
WASHINGTON,Pierce,53053,859840,94207,24544,32874,113665,280741,8778,56504
WASHINGTON,San Juan,53055,16473,1851,239,42307,5248,1867,276,1165
WASHINGTON,Snohomish,53061,786620,62597,19216,37671,99868,233415,8860,50134
WASHINGTON,Spokane,53063,497875,69738,13548,29982,76680,75220,3576,27536
WASHINGTON,Walla Walla,53071,60236,7595,1458,27835,10324,16933,598,4603
WASHINGTON,Whatcom,53073,216812,31741,7063,30586,35496,44810,2313,13971
WEST VIRGINIA,Barbour,54001,16730,3685,567,22237,3178,739,67,892
WEST VIRGINIA,Braxton,54007,14282,3021,868,21596,3054,430,95,683
WEST VIRGINIA,Cabell,54011,95318,20552,2197,24506,16980,9639,324,6783
WEST VIRGINIA,Doddridge,54017,8536,1165,155,22598,1714,387,38,520
WEST VIRGINIA,Fayette,54019,44126,8454,1260,21466,8673,3329,284,3045
WEST VIRGINIA,Hampshire,54027,23363,4583,504,23011,4972,979,251,2041
WEST VIRGINIA,Kanawha,54039,185710,31218,5253,28405,36007,22707,906,11762
WEST VIRGINIA,Monongalia,54061,105252,20988,3550,30641,12278,12670,1212,5601
WEST VIRGINIA,Monroe,54063,13467,2186,437,23412,3264,526,50,1245
WEST VIRGINIA,Ohio,54069,42547,5407,1079,30258,8826,3309,157,2140
WEST VIRGINIA,Pendleton,54071,7056,1137,142,24739,1818,375,40,353
WEST VIRGINIA,Preston,54077,33837,4853,1212,23337,6346,3078,206,2141
WEST VIRGINIA,Raleigh,54081,76232,12875,2413,24170,14907,9830,385,5780
WEST VIRGINIA,Tucker,54093,7027,965,209,23670,1731,184,24,330
WISCONSIN,Adams,55001,20073,2794,604,25591,5619,1873,138,1019
WISCONSIN,Bayfield,55007,14992,1712,347,29886,3891,2280,141,941
WISCONSIN,Burnett,55013,15258,2050,345,28424,4173,1450,115,1027
WISCONSIN,Clark,55019,34491,4282,496,24114,5587,2297,454,7443
WISCONSIN,Dane,55025,529843,61414,9792,38757,67689,106995,4043,22424
WISCONSIN,Door,55029,27439,2236,553,36155,7690,1627,140,1135
WISCONSIN,Dunn,55033,44498,5050,880,27107,6688,3141,276,2669
WISCONSIN,Florence,55037,4337,420,124,30674,1083,114,55,237
WISCONSIN,Iron,55051,5715,822,199,28550,1675,250,73,387
WISCONSIN,Kenosha,55059,168330,22308,6128,30740,22280,40311,1105,10815
WISCONSIN,La Crosse,55063,117850,14874,2625,31001,18109,11749,734,5230
WISCONSIN,Oneida,55085,35345,2981,495,32784,8837,1759,87,1592
WISCONSIN,Price,55099,13490,1566,145,27569,3299,771,114,742
WISCONSIN,Sawyer,55113,16370,2760,441,30094,4054,3811,204,1336
WISCONSIN,Vilas,55125,21593,2910,725,31206,6513,3267,138,1361
WISCONSIN,Washburn,55129,15689,2050,319,29336,3913,883,90,867
WISCONSIN,Waukesha,55133,398879,19190,6401,44301,69991,44649,1594,11362
WISCONSIN,Winnebago,55139,169926,19184,3015,33000,26174,18767,693,7815
WYOMING,Albany,56001,38102,8114,960,26665,4135,6519,384,2814
WYOMING,Campbell,56005,47708,5203,1183,33286,3971,5952,522,4459
WYOMING,Hot Springs,56017,4680,657,58,32359,1165,292,30,506
WYOMING,Lincoln,56023,19011,1710,424,30106,3026,1447,175,2363
WYOMING,Niobrara,56027,2448,345,15,22688,468,259,16,339
WYOMING,Sweetwater,56037,44117,5237,1213,32624,4721,9010,308,5240
WYOMING,Uinta,56041,20609,2552,614,27009,2498,2567,219,2499
ALABAMA,Bibb,1007,22527,2863,658,20199,3661,5726,52,1619
ALABAMA,Coosa,1037,10855,1459,253,22963,2368,3771,37,812
ALABAMA,Escambia,1053,37328,8268,1895,18161,6476,14848,268,5341
ALABAMA,Montgomery,1101,226941,45479,8243,28008,32183,148548,1651,23413
ALABAMA,Pickens,1107,20298,4430,842,22417,3729,9373,92,1604
ALABAMA,Walker,1127,64493,12525,2375,22772,12024,7018,492,6987
ALABAMA,Washington,1129,16643,3446,517,22776,3038,5808,186,1578
ALASKA,Anchorage,2020,296112,26498,8982,39839,29492,122903,4813,34790
ALASKA,Haines,2100,2518,224,51,33521,614,559,81,390
ALASKA,Ketchikan Gateway,2130,13804,1433,499,34900,1950,4966,233,1777
ARIZONA,Coconino,4005,140217,24168,5390,26387,16259,64397,3210,17200
ARIZONA,Greenlee,4011,9504,1115,282,25349,1155,5030,118,687
ARKANSAS,Arkansas,5001,18124,3563,520,24714,3342,5429,113,1221
ARKANSAS,Calhoun,5013,5202,788,141,24509,1082,1427,24,422
ARKANSAS,Clay,5021,15061,3352,332,20353,3139,676,108,1030
ARKANSAS,Columbia,5027,23892,5563,1075,21372,4035,9741,386,1923
ARKANSAS,Pulaski,5119,393463,65935,10020,31359,56988,186078,2980,33374
ARKANSAS,Searcy,5129,7923,1639,98,20709,1961,534,32,574
ARKANSAS,Sharp,5135,17043,3616,311,20721,4379,1075,239,1191
ARKANSAS,Van Buren,5141,16684,3103,439,21622,4223,1071,163,1728
ARKANSAS,Yell,5149,21573,3475,528,21584,3663,5288,418,1798
CALIFORNIA,Amador,6005,37829,3323,1255,30100,9952,8066,398,1449
CALIFORNIA,Del Norte,6015,27424,5458,796,22832,4585,10252,459,1533
CALIFORNIA,Mono,6051,14174,1454,262,33421,2030,4940,67,2335
CALIFORNIA,Napa,6055,140530,11168,3728,42677,25360,66371,3083,9015
CALIFORNIA,Santa Cruz,6087,273765,37429,9027,39001,41001,116225,7034,17004
CALIFORNIA,Sonoma,6097,501317,50714,13543,39929,91097,183080,9850,34386
CALIFORNIA,Tehama,6103,63373,13464,2484,23126,11965,19834,1246,4612
CALIFORNIA,Ventura,6111,848112,80058,25853,36891,123435,459811,17892,78474
COLORADO,Dolores,8033,1841,250,9,24505,471,167,13,93
COLORADO,Eagle,8037,54357,3793,764,41064,5482,17856,768,8190
COLORADO,Garfield,8045,58538,4662,1403,32491,7034,18460,1230,9878
COLORADO,Hinsdale,8053,878,114,16,34644,241,86,10,90
COLORADO,Huerfano,8055,6583,1024,112,25636,2033,2397,79,552
COLORADO,Lincoln,8073,5548,475,47,16219,951,1880,9,142
COLORADO,Morgan,8087,28257,2787,611,24189,4320,11664,469,2200
COLORADO,Saguache,8109,6468,1139,185,22901,1381,2683,144,1065
COLORADO,San Juan,8111,544,25,9,33984,152,55,6,53
COLORADO,Summit,8117,30429,3075,714,38310,3601,5397,576,5624
COLORADO,Yuma,8125,10069,1438,134,25846,1829,2490,178,1118
CONNECTICUT,Fairfield,9001,944348,81751,35545,55613,143419,355374,9158,81118
CONNECTICUT,New Haven,9009,859339,98855,32064,36678,142411,313219,6135,44329
FLORIDA,Baker,12003,27785,3664,628,24070,3827,5145,272,3143
FLORIDA,Bradford,12007,26979,4743,586,20481,4797,6989,197,2902
FLORIDA,Columbia,12023,69105,11115,2711,23901,12424,18843,823,8011
FLORIDA,Highlands,12055,102101,19331,3985,23722,35532,33080,1449,12786
FLORIDA,Hillsborough,12057,1378883,207962,43489,31173,189676,695948,17028,178122
FLORIDA,Indian River,12061,150984,18162,4372,35172,47735,36789,826,18074
FLORIDA,Jefferson,12065,14105,1662,273,23448,3101,5722,89,752
FLORIDA,Manatee,12081,373853,46034,9904,32070,98927,106543,3314,47246
FLORIDA,Martin,12085,157581,16212,3673,40389,47411,33729,1208,17763
FLORIDA,Monroe,12087,76325,8855,1196,43477,16263,25301,1131,13213
FLORIDA,Palm Beach,12099,1446277,182863,46682,37998,336908,646507,17789,195310
FLORIDA,Sarasota,12115,412144,39255,8154,39364,145841,68571,2542,46394
FLORIDA,Wakulla,12129,31877,3272,736,24322,4432,6527,227,2534
GEORGIA,Baker,13007,3189,680,52,22864,738,1484,48,445
GEORGIA,Banks,13011,18510,2478,436,20810,3086,2221,154,2917
GEORGIA,Bleckley,13023,12775,2347,336,18519,2148,3986,35,1295
GEORGIA,Bryan,13029,35885,5020,1232,30892,3653,9418,122,3867
GEORGIA,Bulloch,13031,74782,19079,3124,21207,8175,27116,649,9905
GEORGIA,Chattahoochee,13053,10767,1201,231,23651,409,4459,82,385
GEORGIA,Cook,13075,17184,4080,389,19778,2665,6036,134,3068
GEORGIA,Crawford,13079,12344,2398,496,21102,2186,3276,120,1647
GEORGIA,Fannin,13111,24925,3324,635,26665,6957,1225,167,3326
GEORGIA,Franklin,13119,22514,5434,473,21686,4365,3670,161,3668
GEORGIA,Gordon,13129,56790,11232,1231,22448,8030,12623,730,9120
GEORGIA,Hall,13139,195961,28319,3525,27625,27758,76188,3480,33988
GEORGIA,McIntosh,13191,14120,2777,505,27030,3453,5383,81,2227
GEORGIA,Meriwether,13199,21113,4503,513,20060,4082,9221,128,3004
GEORGIA,Montgomery,13209,9036,1701,274,22317,1450,3203,67,1291
GEORGIA,Murray,13213,39557,6017,1437,20618,5575,6770,458,6658
GEORGIA,Newton,13217,106497,18822,3928,24426,13118,55789,762,12962
GEORGIA,Pierce,13229,19164,4120,474,22236,3174,3051,74,3132
GEORGIA,Rockdale,13247,89011,13394,3220,26367,11956,59520,636,12015
GEORGIA,Screven,13251,13990,3043,369,21557,2472,6366,150,1911
GEORGIA,Seminole,13253,8437,2034,238,26358,1866,3241,147,1354
GEORGIA,Talbot,13263,6378,1204,218,20785,1439,3795,83,1004
GEORGIA,Tift,13277,40510,9516,537,22072,5778,17757,269,7758
GEORGIA,Treutlen,13283,6777,1359,153,23907,1299,1971,76,1284
GEORGIA,Wilkinson,13319,9078,2241,253,21403,1654,3929,76,888
GEORGIA,Worth,13321,20656,4253,609,23517,3744,6756,50,3608
HAWAII,Hawaii,15001,197658,32325,5455,29253,38213,137652,4615,10276
HAWAII,Kauai,15007,71377,5985,1492,31674,13438,50227,1757,3486
IDAHO,Cassia,16031,23615,3335,339,21547,3223,7083,251,3668
IDAHO,Clearwater,16035,8640,1031,171,22844,2253,815,68,856
IDAHO,Custer,16037,4141,843,80,24545,1241,392,27,485
IDAHO,Idaho,16049,16337,2289,322,21584,4269,1457,247,1721
IDAHO,Latah,16057,39239,7413,1029,25623,4934,4365,256,2695
IDAHO,Minidoka,16067,20615,3926,336,23578,3222,7790,258,4017
IDAHO,Payette,16075,23041,3074,576,25002,3997,4932,491,2953
IDAHO,Power,16077,7713,731,131,22199,1209,2964,90,1171
ILLINOIS,Hardin,17069,4009,641,261,25795,852,216,13,337
ILLINOIS,Lake,17097,703619,56651,20615,44287,93069,266022,5807,48308
ILLINOIS,McDonough,17109,30875,5993,1113,23299,5120,3662,176,1550
ILLINOIS,Peoria,17143,184463,29140,7149,30753,29437,55142,915,10487
ILLINOIS,Saline,17165,24231,5260,1060,23690,4783,2056,194,1202
ILLINOIS,Winnebago,17201,286174,43932,13304,28250,47426,86891,2445,18546
INDIANA,Marion,18097,944523,175330,34678,27251,113355,415819,7404,105645
INDIANA,Tippecanoe,18157,189294,35639,4757,26262,20611,44705,1250,16814
IOWA,Crawford,19047,17132,2680,599,28700,2893,5731,279,1374
IOWA,Dallas,19049,84002,4900,1127,43583,9664,11962,612,2515
IOWA,Story,19169,96922,18527,2330,28034,10972,15446,397,4410
KANSAS,Chautauqua,20019,3367,564,112,24496,871,462,36,434
KANSAS,Elk,20049,2562,370,67,22437,732,244,7,246
KANSAS,Geary,20061,34895,4127,828,22797,2769,15051,434,1964
KANSAS,Gray,20069,6037,355,94,28878,890,1076,57,749
KANSAS,Kearny,20093,3932,763,62,23593,568,1324,9,475
KANSAS,Riley,20161,75296,14169,2138,26883,6478,17687,802,3937
KANSAS,Stevens,20189,5686,1008,120,24359,765,2215,40,911
KENTUCKY,Boone,21015,129095,9080,3009,34433,16093,15367,579,5937
KENTUCKY,Clinton,21053,10211,2316,276,20235,1915,385,88,858
KENTUCKY,Fleming,21069,14479,2561,456,23482,2458,589,166,1431
KENTUCKY,Green,21087,11023,1979,205,24098,2185,608,74,526
KENTUCKY,Robertson,21201,2143,564,43,23467,469,33,4,160
KENTUCKY,Taylor,21217,25500,5913,623,20966,4426,2641,113,1393
KENTUCKY,Trimble,21223,8637,1595,437,26089,1483,497,109,448
